fips,clon00,clat00,clon10,clat10,pclon00,pclat00,pclon10,pclat10
47067,-83.218244,36.519942,-83.227453,36.52142,-83.228799,36.521188,-83.23135,36.517795
47069,-88.996865,35.203117,-88.989037,35.218131,-89.019386,35.222733,-89.017224,35.22229
47071,-88.208172,35.207362,-88.185696,35.201893,-88.22738,35.198695,-88.226837,35.199678
47073,-82.922959,36.441667,-82.931386,36.452206,-82.871692,36.464696,-82.873902,36.462944
47075,-89.278242,35.563084,-89.282536,35.58669,-89.272179,35.585205,-89.267291,35.586187
47077,-88.377712,35.641227,-88.387674,35.653994,-88.400292,35.647334,-88.402036,35.648436
47079,-88.305435,36.319422,-88.300384,36.325398,-88.29713,36.318773,-88.293739,36.319164
47081,-87.445074,35.818939,-87.467114,35.802396,-87.410148,35.847589,-87.403679,35.852522
47083,-87.735915,36.301673,-87.705605,36.285777,-87.707701,36.307006,-87.70333,36.304687
47085,-87.772970,36.056817,-87.790625,36.04044,-87.776956,36.070918,-87.774505,36.072233
47087,-85.663420,36.351232,-85.674182,36.354242,-85.630662,36.330732,-85.628303,36.329916
47089,-83.438029,36.064176,-83.440966,36.048479,-83.455875,36.071024,-83.453522,36.067034
47091,-81.846600,36.427693,-81.861237,36.453203,-81.841093,36.453021,-81.843103,36.450735
47093,-83.955932,35.973115,-83.937721,35.992726,-83.979665,35.974039,-83.985913,35.973839
47095,-89.485338,36.333874,-89.485536,36.333905,-89.467166,36.355484,-89.468133,36.357362
47097,-89.523729,35.786578,-89.627732,35.762951,-89.540968,35.764377,-89.54174,35.762745
47099,-87.375807,35.205257,-87.396546,35.220476,-87.357191,35.230101,-87.355853,35.2351
47101,-87.515191,35.534193,-87.496983,35.523244,-87.527478,35.535606,-87.523745,35.533806
47103,-86.583271,35.136847,-86.593388,35.142532,-86.573117,35.111084,-86.574658,35.107495
47105,-84.295510,35.744899,-84.316204,35.73745,-84.286385,35.761177,-84.286322,35.759679
47107,-84.595909,35.416380,-84.619962,35.424471,-84.597086,35.422666,-84.598553,35.425632
47109,-88.550737,35.179874,-88.564671,35.175626,-88.544919,35.177021,-88.542589,35.177181
47111,-86.011229,36.536006,-86.001231,36.537838,-86.021527,36.535259,-86.022066,36.535537
47113,-88.827384,35.628652,-88.833424,35.606056,-88.822395,35.642237,-88.822589,35.650005
47115,-85.632573,35.101132,-85.618399,35.133422,-85.603908,35.107054,-85.604158,35.109364
47117,-86.776130,35.452551,-86.765886,35.468387,-86.775471,35.478514,-86.772777,35.488656
47119,-87.064841,35.616397,-87.077763,35.615696,-87.056189,35.614686,-87.045667,35.623
47121,-84.803792,35.524028,-84.823888,35.503397,-84.814468,35.505544,-84.815615,35.503802
47123,-84.330020,35.505831,-84.249786,35.447666,-84.357686,35.512631,-84.353878,35.517149
47125,-87.370428,36.510616,-87.380887,36.500354,-87.364348,36.54432,-87.352951,36.551703
47127,-86.357406,35.284299,-86.358684,35.288888,-86.340076,35.29746,-86.341444,35.297553
47129,-84.615432,36.121102,-84.639262,36.138697,-84.588765,36.102243,-84.590381,36.098632
47131,-89.092617,36.372090,-89.150175,36.358175,-89.081352,36.396272,-89.080699,36.396173
47133,-85.303052,36.352386,-85.283076,36.34485,-85.319697,36.352423,-85.322853,36.348292
47135,-87.868182,35.635600,-87.877027,35.659785,-87.860007,35.652822,-87.858652,35.652569
47137,-85.127935,36.559853,-85.075741,36.559364,-85.138061,36.566128,-85.141613,36.566056
47139,-84.542893,35.110672,-84.541112,35.109437,-84.558235,35.122774,-84.565986,35.125651
47141,-85.495277,36.157835,-85.496928,36.140807,-85.502746,36.163044,-85.503295,36.163405
47143,-84.939994,35.582859,-84.949552,35.600587,-84.951968,35.561361,-84.955218,35.556242
47145,-84.526726,35.879760,-84.523861,35.847472,-84.524957,35.885631,-84.524136,35.882073
47147,-86.850790,36.505670,-86.869377,36.52753,-86.834463,36.486873,-86.832296,36.484933
47149,-86.441163,35.877510,-86.417213,35.843369,-86.440371,35.891101,-86.44798,35.892016
47151,-84.491600,36.438699,-84.498386,36.437239,-84.506461,36.452949,-84.506554,36.453953
47153,-85.401453,35.361862,-85.410344,35.372335,-85.393148,35.350196,-85.392052,35.354219
47155,-83.543707,35.832162,-83.521954,35.791284,-83.578426,35.857932,-83.580944,35.861562
47157,-89.926902,35.133382,-89.895397,35.183794,-89.913322,35.127123,-89.894188,35.131228
47159,-85.961527,36.242096,-85.942078,36.25565,-85.964836,36.242228,-85.968484,36.241092
47161,-87.814724,36.480814,-87.851548,36.511756,-87.798295,36.495666,-87.798679,36.493717
47163,-82.383596,36.530363,-82.299397,36.510212,-82.395271,36.531666,-82.394917,36.531452
47165,-86.487509,36.436444,-86.458517,36.470015,-86.536565,36.396955,-86.536931,36.398559
47167,-89.727926,35.493679,-89.763708,35.500297,-89.746367,35.484165,-89.748046,35.478427
47169,-86.164489,36.392007,-86.156691,36.39303,-86.167587,36.393247,-86.170445,36.393982
47171,-82.407927,36.138083,-82.418245,36.100215,-82.396469,36.149083,-82.396177,36.149453
47173,-83.814380,36.265117,-83.836088,36.28414,-83.81882,36.241887,-83.816526,36.243267
47175,-85.457497,35.700568,-85.458411,35.699245,-85.452008,35.72416,-85.45447,35.723509
47177,-85.800735,35.692650,-85.777363,35.678282,-85.79129,35.695663,-85.792646,35.695537
47179,-82.440070,36.319155,-82.495037,36.295665,-82.432512,36.323347,-82.434713,36.324631
47181,-87.786997,35.235869,-87.819703,35.242687,-87.793194,35.258833,-87.789817,35.257711
47183,-88.736512,36.290220,-88.720785,36.303523,-88.76984,36.2913,-88.773558,36.292721
47185,-85.478170,35.929676,-85.455766,35.927062,-85.48719,35.937084,-85.487471,35.939892
47187,-86.883433,35.911095,-86.896958,35.894972,-86.86197,35.93339,-86.85552,35.920355
47189,-86.336618,36.175839,-86.29021,36.148476,-86.396588,36.199756,-86.404093,36.201286
48001,-95.629860,31.797532,-95.661744,31.841266,-95.691946,31.778259,-95.687072,31.776143
48003,-102.586277,32.338622,-102.640206,32.312258,-102.54184,32.320471,-102.542123,32.32166
48005,-94.670546,31.287916,-94.611056,31.251951,-94.713946,31.312811,-94.714115,31.312605
48007,-97.048186,28.047744,-96.977983,28.104225,-97.070428,28.030054,-97.071875,28.030072
48009,-98.694197,33.651259,-98.687267,33.616305,-98.617488,33.69921,-98.610345,33.70449
48011,-101.371120,35.006834,-101.356636,34.964179,-101.39188,35.082418,-101.392092,35.085722
48013,-98.529375,28.927933,-98.528187,28.894296,-98.57137,29.028869,-98.576202,29.034632
48015,-96.239441,29.853909,-96.27017,29.891901,-96.224645,29.856934,-96.221858,29.853256
48017,-102.816791,34.110864,-102.830345,34.067521,-102.74986,34.206998,-102.745529,34.216557
48019,-99.117920,29.722297,-99.260682,29.755748,-99.043269,29.703944,-99.036031,29.703543
48021,-97.295639,30.125929,-97.311859,30.103128,-97.346326,30.142459,-97.358916,30.144282
48023,-99.253921,33.605154,-99.197228,33.618172,-99.26204,33.595961,-99.26133,33.596338
48025,-97.746289,28.411702,-97.742586,28.416077,-97.73749,28.398256,-97.736901,28.396655
48027,-97.520327,31.075540,-97.481921,31.04211,-97.576155,31.086641,-97.592082,31.084262
48029,-98.508944,29.453231,-98.520147,29.448671,-98.517259,29.468115,-98.525238,29.479255
48031,-98.381913,30.241560,-98.399977,30.265605,-98.39976,30.181449,-98.393265,30.185496
48033,-101.435736,32.724363,-101.433033,32.744062,-101.44097,32.747757,-101.426185,32.746089
48035,-97.611770,31.888946,-97.637632,31.900764,-97.5805,31.867025,-97.576972,31.86216
48037,-94.250198,33.438070,-94.422375,33.446051,-94.208246,33.435382,-94.203466,33.436159
48039,-95.398059,29.206445,-95.434647,29.167817,-95.391832,29.272066,-95.385415,29.329215
48041,-96.341985,30.634948,-96.302389,30.656725,-96.335477,30.634758,-96.33059,30.628865
48043,-103.402219,29.994131,-103.252458,29.808997,-103.61403,30.231363,-103.617388,30.217438
48045,-101.273099,34.481168,-101.205893,34.525172,-101.23584,34.439541,-101.232801,34.440834
48047,-98.207438,27.099427,-98.215276,27.034994,-98.145057,27.200017,-98.144221,27.204776
48049,-98.998706,31.772058,-98.99847,31.764103,-98.989112,31.731293,-98.989458,31.731622
48051,-96.615530,30.443577,-96.622091,30.493487,-96.639884,30.477719,-96.646318,30.479774
48053,-98.224509,30.717671,-98.201195,30.789616,-98.252591,30.67362,-98.244836,30.671778
48055,-97.668672,29.815078,-97.631097,29.840422,-97.679252,29.845936,-97.686629,29.852388
48057,-96.620489,28.536332,-96.5833,28.445366,-96.62629,28.587473,-96.625056,28.586063
48059,-99.371147,32.326246,-99.372249,32.29315,-99.445889,32.346625,-99.448422,32.346951
48061,-97.557442,26.082987,-97.478958,26.102923,-97.55952,26.047287,-97.556998,26.045736
48063,-95.000064,32.983837,-94.979085,32.974581,-94.983589,32.989877,-94.98408,32.990653
48065,-101.266152,35.406697,-101.355356,35.405496,-101.3179,35.387202,-101.329281,35.384076
48067,-94.323065,33.077180,-94.357579,33.083698,-94.296906,33.079302,-94.299328,33.079821
48069,-102.282176,34.529907,-102.258786,34.533621,-102.26816,34.520471,-102.26892,34.521244
48071,-94.677905,29.751647,-94.668875,29.703933,-94.707915,29.798988,-94.741728,29.801262
48073,-95.189924,31.894757,-95.156504,31.843859,-95.208346,31.898556,-95.211216,31.904972
48075,-100.205852,34.473131,-100.208336,34.529337,-100.22667,34.428508,-100.225433,34.428815
48077,-98.191211,33.774574,-98.212918,33.785904,-98.243358,33.830396,-98.245004,33.828051
48079,-102.787951,33.654603,-102.830449,33.60844,-102.74201,33.68543,-102.737454,33.687756
48081,-100.505527,31.899560,-100.635236,31.877105,-100.40683,31.903849,-100.405638,31.904324
48083,-99.441661,31.823600,-99.346622,31.914205,-99.425152,31.81224,-99.423304,31.808605
48085,-96.646461,33.129610,-96.578153,33.193885,-96.701468,33.081905,-96.693057,33.099357
48087,-100.240282,34.925649,-100.272135,34.963358,-100.2171,34.864821,-100.216872,34.863545
48089,-96.540482,29.639363,-96.508389,29.595908,-96.532279,29.657546,-96.536638,29.661294
48091,-98.227555,29.779384,-98.255201,29.803019,-98.215635,29.758629,-98.221819,29.764495
48093,-98.562313,31.972345,-98.549617,31.951645,-98.558936,31.967824,-98.557373,31.969672
48095,-99.877729,31.335322,-99.863648,31.318865,-99.868916,31.285348,-99.859636,31.280122
48097,-97.168280,33.621744,-97.210372,33.639169,-97.138365,33.612826,-97.137065,33.610424
48099,-97.808561,31.307241,-97.798022,31.391177,-97.825155,31.24587,-97.828854,31.239826
48101,-100.261784,34.057594,-100.276442,34.091906,-100.30418,34.023601,-100.300376,34.019044
48103,-102.452072,31.440275,-102.487774,31.422796,-102.35223,31.400532,-102.352002,31.400898
48105,-101.355755,30.743945,-101.404211,30.717532,-101.22146,30.706607,-101.220153,30.707106
48107,-101.316162,33.623819,-101.29871,33.609144,-101.36764,33.665202,-101.361212,33.664489
48109,-104.580325,31.307922,-104.526945,31.445908,-104.80974,31.081521,-104.821069,31.071834
48111,-102.664932,36.192362,-102.59402,36.28637,-102.57788,36.117326,-102.577929,36.110008
48113,-96.788828,32.803579,-96.778424,32.766987,-96.786678,32.814861,-96.788197,32.808956
48115,-101.938360,32.743319,-101.947322,32.741934,-101.95002,32.735103,-101.949316,32.73465
48117,-102.501627,34.895916,-102.607564,34.940766,-102.40202,34.835575,-102.402042,34.835104
48119,-95.710045,33.388817,-95.67335,33.385933,-95.697545,33.376729,-95.704605,33.37458
48121,-97.059692,33.134638,-97.119046,33.205005,-97.028632,33.100289,-97.019684,33.109148
48123,-97.332888,29.091822,-97.361656,29.082342,-97.31817,29.101553,-97.313585,29.101571
48125,-100.816700,33.591236,-100.786095,33.614666,-100.8496,33.527615,-100.852578,33.534982
48127,-99.754829,28.462555,-99.765871,28.423587,-99.817338,28.516741,-99.817579,28.519099
48129,-100.814595,34.977385,-100.815846,34.955036,-100.85211,34.940766,-100.85405,34.94207
48131,-98.514443,27.712895,-98.497393,27.681123,-98.399987,27.7304,-98.389589,27.729918
48133,-98.821041,32.349233,-98.83656,32.324645,-98.835798,32.356838,-98.840622,32.356034
48135,-102.434820,31.867206,-102.542507,31.865301,-102.38494,31.865926,-102.3858,31.864941
48137,-100.248440,30.025625,-100.307373,29.985877,-100.19085,29.97564,-100.19957,29.977801
48139,-96.798436,32.391428,-96.798336,32.347279,-96.802043,32.41747,-96.815886,32.423916
48141,-106.351813,31.770159,-106.24139,31.766403,-106.38684,31.781616,-106.375936,31.782045
48143,-98.233081,32.213540,-98.222377,32.238136,-98.23231,32.201436,-98.228806,32.206569
48145,-96.963672,31.265510,-96.934127,31.25193,-96.945705,31.260453,-96.950734,31.260968
48147,-96.151034,33.558351,-96.104988,33.591161,-96.172661,33.564303,-96.175947,33.561545
48149,-96.917342,29.852995,-96.921231,29.877886,-96.894396,29.850994,-96.897998,29.8524
48151,-100.401882,32.766103,-100.40312,32.740473,-100.41106,32.77641,-100.413883,32.77399
48153,-101.349336,34.100705,-101.303274,34.07373,-101.37169,34.040755,-101.376103,34.042836
48155,-99.759285,33.985936,-99.777427,33.980404,-99.700164,33.992216,-99.701195,33.991937
48157,-95.694377,29.579191,-95.771015,29.526602,-95.646717,29.600348,-95.663045,29.613217
48159,-95.209857,33.097244,-95.219066,33.175846,-95.223422,33.122164,-95.223453,33.126081
48161,-96.190755,31.709067,-96.144237,31.701654,-96.218367,31.69203,-96.209634,31.696374
48163,-99.111941,28.883233,-99.108788,28.869334,-99.111974,28.832172,-99.107465,28.845787
48165,-102.665852,32.776734,-102.631561,32.743942,-102.64847,32.769416,-102.658431,32.760539
48167,-94.938775,29.388483,-94.894865,29.228706,-94.985825,29.407432,-95.013496,29.424115
48169,-101.325381,33.179890,-101.301134,33.183792,-101.39179,33.200618,-101.385674,33.198856
48171,-98.926328,30.280825,-98.942106,30.32639,-98.899476,30.275018,-98.905778,30.272524
48173,-101.544680,31.855233,-101.528971,31.868591,-101.51657,31.849433,-101.514268,31.851318
48175,-97.398036,28.685146,-97.430415,28.6607,-97.372757,28.703406,-97.370374,28.704105
48177,-97.508463,29.456893,-97.477738,29.468704,-97.509548,29.47203,-97.50357,29.476703
48179,-100.856145,35.437533,-100.812374,35.402542,-100.93747,35.525386,-100.938403,35.527957
48181,-96.640478,33.652301,-96.675699,33.624508,-96.621506,33.655617,-96.624643,33.649485
48183,-94.800632,32.491047,-94.816276,32.486397,-94.790174,32.497114,-94.79133,32.49808
48185,-95.993922,30.485616,-95.988082,30.543231,-96.017178,30.453017,-96.009259,30.447103
48187,-97.993953,29.594293,-97.949027,29.583208,-98.061126,29.594381,-98.097778,29.598985
48189,-101.790353,34.094550,-101.822888,34.068436,-101.74134,34.143203,-101.739801,34.145755
48191,-100.658156,34.535342,-100.576343,34.453189,-100.60797,34.653651,-100.604341,34.658133
48193,-98.100640,31.751895,-98.111794,31.706982,-98.10038,31.760111,-98.099032,31.761315
48195,-101.305950,36.272837,-101.35693,36.272847,-101.27975,36.218348,-101.273482,36.213931
48197,-99.721784,34.284963,-99.745697,34.289904,-99.694292,34.282762,-99.694647,34.283002
48199,-94.329610,30.324505,-94.393149,30.329612,-94.261161,30.308,-94.262169,30.303364
48201,-95.363056,29.787777,-95.393037,29.857273,-95.403362,29.792254,-95.417454,29.807479
48203,-94.353085,32.548681,-94.374425,32.547993,-94.404502,32.535175,-94.412978,32.534967
48205,-102.553501,35.871789,-102.610047,35.840244,-102.49749,35.984357,-102.488764,35.984331
48207,-99.785931,33.206034,-99.730773,33.175965,-99.772306,33.181526,-99.767465,33.178592
48209,-97.977450,29.992158,-98.029267,30.061225,-97.948856,29.988087,-97.935889,30.00246
48211,-100.271629,35.815645,-100.284807,35.816237,-100.35989,35.891511,-100.364036,35.893959
48213,-95.915330,32.225623,-95.853418,32.211633,-95.897232,32.23783,-95.889717,32.237902
48215,-98.159799,26.242291,-98.18099,26.396384,-98.177733,26.228875,-98.184054,26.232452
48217,-97.156742,31.996685,-97.129886,31.98224,-97.166414,31.99583,-97.174067,31.998096
48219,-102.365494,33.622461,-102.343398,33.605932,-102.33416,33.585666,-102.33483,33.586415
48221,-97.796232,32.432285,-97.831677,32.430149,-97.769327,32.432811,-97.765687,32.432951
48223,-95.581639,33.128329,-95.565194,33.148959,-95.587194,33.125542,-95.586932,33.124117
48225,-95.433984,31.325750,-95.4216,31.323036,-95.46381,31.299053,-95.46482,31.298935
48227,-101.436522,32.238246,-101.43853,32.303583,-101.46172,32.244123,-101.464986,32.242066
48229,-105.401895,31.491717,-105.377549,31.450868,-105.60421,31.403868,-105.641319,31.420986
48231,-96.084533,33.110760,-96.083807,33.123438,-96.088632,33.08805,-96.095018,33.085785
48233,-101.419867,35.738621,-101.362746,35.837047,-101.44888,35.679872,-101.448842,35.6807
48235,-100.973920,31.284516,-100.981304,31.303424,-100.84561,31.269719,-100.844201,31.266676
48237,-98.169992,33.208587,-98.171902,33.232277,-98.170674,33.202431,-98.168776,33.198497
48239,-96.571686,28.921661,-96.58908,28.959802,-96.595231,28.962851,-96.594951,28.961331
48241,-94.005402,30.774547,-94.022294,30.752932,-93.995016,30.740942,-93.994075,30.736464
48243,-104.130908,30.680228,-104.18786,30.617087,-103.99734,30.602315,-103.990284,30.603582
48245,-94.061768,29.984230,-94.149331,29.854,-94.061047,30.00808,-94.067554,30.01233
48247,-98.702434,27.126600,-98.700127,27.041212,-98.684709,27.298922,-98.68362,27.304609
48249,-98.085329,27.709310,-98.090814,27.733516,-98.067992,27.743394,-98.064602,27.751904
48251,-97.336791,32.402071,-97.364823,32.379511,-97.323637,32.429279,-97.325793,32.435783
48253,-99.912391,32.787722,-99.87443,32.743709,-99.811192,32.723502,-99.808917,32.711236
48255,-97.866278,28.881819,-97.860767,28.907618,-97.864351,28.855133,-97.864151,28.856195
48257,-96.301838,32.615497,-96.288378,32.598944,-96.308581,32.63406,-96.338534,32.656168
48259,-98.730829,29.897983,-98.711094,29.944524,-98.741885,29.847937,-98.725533,29.841299
48261,-97.739000,26.860843,-97.591233,26.890232,-97.788026,27.07634,-97.773573,27.065647
48263,-100.718302,33.239207,-100.76972,33.18478,-100.63188,33.248936,-100.629728,33.247856
48265,-99.197051,30.046139,-99.351968,30.053928,-99.161711,30.040622,-99.159771,30.039931
48267,-99.749155,30.509525,-99.746396,30.479472,-99.747375,30.492111,-99.732497,30.490095
48269,-100.254446,33.605457,-100.250548,33.614159,-100.32343,33.672859,-100.314415,33.653281
48271,-100.437118,29.304811,-100.4177,29.347086,-100.41969,29.310078,-100.418801,29.304886
48273,-97.854841,27.464841,-97.66062,27.438735,-97.857348,27.493262,-97.857766,27.492495
48275,-99.718024,33.534443,-99.747112,33.616657,-99.698325,33.465291,-99.705702,33.464244
48277,-95.560721,33.652536,-95.570348,33.667263,-95.534837,33.673598,-95.53564,33.674176
48279,-102.357212,34.057561,-102.348018,34.068861,-102.32328,34.029467,-102.324158,34.028478
48281,-98.218247,31.145134,-98.240889,31.196731,-98.125917,31.094948,-98.116277,31.09588
48283,-99.162133,28.353773,-99.096774,28.351098,-99.240816,28.38147,-99.249834,28.336046
48285,-97.002955,29.392154,-96.923633,29.382578,-97.047884,29.409648,-97.047964,29.409258
48287,-96.947276,30.272047,-96.976365,30.321105,-96.960628,30.267815,-96.967301,30.270012
48289,-96.062949,31.275533,-95.995622,31.300493,-96.048675,31.299914,-96.046864,31.29928
48291,-94.846793,30.162001,-94.822682,30.162189,-94.895051,30.157926,-94.901747,30.155392
48293,-96.551636,31.575449,-96.593623,31.547543,-96.523366,31.594567,-96.520288,31.592033
48295,-100.288885,36.294317,-100.272683,36.2802,-100.34142,36.374602,-100.354171,36.387589
48297,-98.106712,28.310860,-98.126961,28.351535,-98.113811,28.346752,-98.105736,28.341838
48299,-98.555445,30.706247,-98.68469,30.707584,-98.51555,30.693225,-98.511609,30.684899
48301,-103.608036,31.813308,-103.561229,31.844936,-103.60587,31.738178,-103.602226,31.745821
48303,-101.852068,33.570085,-101.819944,33.611469,-101.88205,33.559733,-101.887742,33.556622
48305,-101.805749,33.156818,-101.818493,33.178412,-101.80757,33.178471,-101.807743,33.181411
48307,-99.339966,31.157132,-99.359856,31.205477,-99.336787,31.15048,-99.337039,31.150738
48309,-97.166412,31.542166,-97.201472,31.549493,-97.166571,31.543843,-97.171313,31.541318
48311,-98.537798,28.356089,-98.578853,28.384922,-98.506634,28.439165,-98.51005,28.449157
48313,-95.962810,30.951954,-95.930372,30.966878,-95.88052,30.958913,-95.897089,30.955599
48315,-94.416886,32.788771,-94.357673,32.797757,-94.424446,32.790593,-94.423837,32.78969
48317,-101.888785,32.259437,-101.961836,32.30983,-101.82452,32.194053,-101.825151,32.184223
48319,-99.213226,30.750115,-99.237608,30.703232,-99.214356,30.754679,-99.216248,30.75329
48321,-96.007744,28.864957,-95.997755,28.783341,-96.001769,28.916087,-96.002899,28.915316
48323,-100.387315,28.742950,-100.311368,28.745217,-100.4806,28.704236,-100.481002,28.70947
48325,-99.031199,29.294468,-99.111085,29.353661,-98.970063,29.289828,-98.968309,29.305418
48327,-99.810170,30.897260,-99.854936,30.883707,-99.77866,30.907528,-99.772013,30.899442
48329,-102.074760,31.968193,-102.024326,31.870896,-102.10618,32.002784,-102.106662,32.002748
48331,-97.006180,30.780170,-96.984395,30.791242,-97.00884,30.749175,-97.01043,30.747373
48333,-98.594231,31.496048,-98.594623,31.494888,-98.577806,31.492137,-98.578116,31.486443
48335,-100.892798,32.344047,-100.92458,32.303781,-100.8618,32.393803,-100.863291,32.392977
48337,-97.742881,33.664571,-97.724747,33.676289,-97.757778,33.641853,-97.756255,33.63828
48339,-95.465037,30.265414,-95.503523,30.302364,-95.463882,30.237602,-95.468727,30.232068
48341,-101.898088,35.850272,-101.890502,35.835676,-101.95403,35.902999,-101.956199,35.904748
48343,-94.712072,33.059179,-94.731265,33.116466,-94.724486,33.071181,-94.72461,33.071717
48345,-100.789688,34.084808,-100.793696,34.058383,-100.84658,34.021262,-100.844887,34.012828
48347,-94.629031,31.631498,-94.62025,31.62056,-94.642028,31.62444,-94.642764,31.623266
48349,-96.463569,32.067467,-96.476908,32.04845,-96.491012,32.079585,-96.488644,32.079812
48351,-93.737974,30.845264,-93.73925,30.786718,-93.751251,30.688105,-93.751989,30.687746
48353,-100.402363,32.376394,-100.418108,32.312338,-100.41203,32.448105,-100.411684,32.449322
48355,-97.458944,27.747148,-97.521643,27.739406,-97.434636,27.738052,-97.430035,27.733674
48357,-100.829668,36.326144,-100.815864,36.278744,-100.81312,36.378537,-100.810965,36.381028
48359,-102.558258,35.380046,-102.59762,35.401921,-102.38905,35.32003,-102.390158,35.324274
48361,-93.842055,30.114604,-93.893358,30.120918,-93.864915,30.12138,-93.870235,30.124169
48363,-98.263479,32.754148,-98.317974,32.75221,-98.166176,32.780465,-98.167593,32.778005
48365,-94.321976,32.156987,-94.305156,32.163978,-94.330821,32.167726,-94.331166,32.167392
48367,-97.767464,32.777806,-97.805905,32.777096,-97.741113,32.801097,-97.736777,32.794168
48369,-102.784858,34.521153,-102.784853,34.532163,-102.81188,34.537189,-102.815812,34.538847
48371,-102.749343,30.931550,-102.71986,30.770894,-102.78116,30.900757,-102.790862,30.898458
48373,-94.895074,30.779134,-94.837338,30.784553,-94.931072,30.744851,-94.940487,30.743717
48375,-101.842212,35.257052,-101.893804,35.398675,-101.83498,35.220611,-101.836644,35.221681
48377,-104.235904,29.986907,-104.261619,30.005891,-104.25386,29.825532,-104.260977,29.807527
48379,-95.799956,32.880391,-95.79544,32.87058,-95.802687,32.88577,-95.797078,32.886055
48381,-101.890112,35.067461,-101.895547,34.962529,-101.88827,35.121877,-101.888863,35.121463
48383,-101.511612,31.348795,-101.513901,31.372895,-101.46871,31.223305,-101.465521,31.215015
48385,-99.872864,29.776707,-99.805303,29.82303,-99.866958,29.724984,-99.841559,29.719686
48387,-95.058100,33.611601,-95.048429,33.619625,-95.069838,33.595101,-95.07117,33.592399
48389,-103.605790,31.313643,-103.712706,31.308366,-103.52852,31.372015,-103.532874,31.382677
48391,-97.209808,28.287784,-97.160479,28.312496,-97.238706,28.292893,-97.244247,28.29039
48393,-100.787162,35.804817,-100.807555,35.836216,-100.7047,35.71904,-100.705316,35.720593
48395,-96.580176,30.980833,-96.514941,31.025481,-96.555885,30.964787,-96.547126,30.970148
48397,-96.434373,32.913348,-96.407501,32.889216,-96.451875,32.911231,-96.435493,32.915625
48399,-99.979028,31.816321,-99.967856,31.833311,-99.992571,31.803405,-99.994273,31.801037
48401,-94.801410,32.156777,-94.756382,32.109423,-94.796405,32.189611,-94.797713,32.193758
48403,-93.857347,31.339367,-93.851913,31.3433,-93.853783,31.340803,-93.850011,31.338566
48405,-94.155283,31.391082,-94.16318,31.382449,-94.147598,31.451672,-94.150624,31.443536
48407,-95.141631,30.598679,-95.162852,30.574218,-95.123962,30.556646,-95.131415,30.547998
48409,-97.464882,27.976423,-97.517165,28.011782,-97.40485,27.948798,-97.399384,27.947285
48411,-98.801186,31.168667,-98.819292,31.155138,-98.763376,31.187228,-98.763369,31.190792
48413,-100.478772,30.878319,-100.527216,30.896233,-100.5921,30.86639,-100.581777,30.875183
48415,-100.964154,32.691737,-100.913399,32.744462,-100.90504,32.704658,-100.905311,32.705897
48417,-99.334165,32.711401,-99.347045,32.743788,-99.316675,32.689338,-99.308669,32.688185
48419,-94.135485,31.820788,-94.142565,31.790137,-94.175431,31.82097,-94.180373,31.823558
48421,-101.931950,36.274344,-101.894716,36.277628,-101.98392,36.338316,-101.996669,36.336364
48423,-95.297019,32.334795,-95.26963,32.377093,-95.296101,32.328367,-95.297792,32.326711
48425,-97.752803,32.246541,-97.769211,32.217942,-97.754363,32.234368,-97.752805,32.23787
48427,-98.774474,26.452677,-98.715803,26.546335,-98.846319,26.390357,-98.84119,26.388176
48429,-98.857058,32.732303,-98.840081,32.731531,-98.904516,32.75619,-98.904243,32.754222
48431,-101.045503,31.818347,-101.054911,31.835774,-100.99982,31.836727,-100.993423,31.839559
48433,-100.220727,33.150313,-100.253807,33.17958,-100.23664,33.143529,-100.236102,33.145963
48435,-100.604542,30.505128,-100.505395,30.517865,-100.62961,30.560556,-100.630735,30.562364
48437,-101.749978,34.509555,-101.732852,34.53046,-101.76983,34.52712,-101.771547,34.531837
48439,-97.265830,32.763830,-97.291291,32.77204,-97.240383,32.758547,-97.244748,32.76219
48441,-99.811409,32.401025,-99.89322,32.295684,-99.770846,32.426895,-99.768456,32.423132
48443,-102.126125,30.232490,-102.072539,30.232332,-102.32765,30.159011,-102.356398,30.159691
48445,-102.317447,33.188536,-102.339284,33.171229,-102.27267,33.18556,-102.271641,33.183905
48447,-99.199740,33.157821,-99.206137,33.170712,-99.136845,33.14242,-99.13442,33.139397
48449,-94.983281,33.184931,-94.966783,33.214599,-94.969484,33.179528,-94.966822,33.175718
48451,-100.474921,31.440631,-100.461355,31.401583,-100.4586,31.454069,-100.460084,31.452272
48453,-97.769809,30.321806,-97.69127,30.239513,-97.751218,30.306848,-97.749981,30.31025
48455,-95.204909,31.008608,-95.153291,31.087483,-95.241949,31.00533,-95.245491,31.000011
48457,-94.373394,30.762803,-94.379449,30.769579,-94.35819,30.742356,-94.365305,30.741967
48459,-94.945738,32.711049,-94.941649,32.735878,-94.927159,32.6985,-94.925153,32.697983
48461,-102.089923,31.334168,-102.042013,31.353849,-102.11572,31.191204,-102.122277,31.183695
48463,-99.732772,29.281876,-99.761074,29.35034,-99.758327,29.244542,-99.75475,29.247671
48465,-100.990693,29.578880,-101.146646,29.884961,-100.89869,29.380325,-100.898068,29.38073
48467,-95.817183,32.574390,-95.836391,32.558948,-95.833502,32.582603,-95.833094,32.57797
48469,-96.977127,28.793417,-96.971198,28.79637,-96.990525,28.818423,-96.990925,28.820583
