id,treat,age,educ,black,hisp,marr,nodegree,year,real.earnings
12360,0,30,12,0,0,1,0,1978,21044.30078125
12361,0,39,7,0,0,1,1,1978,22309.240234375
12362,0,49,9,0,0,1,1,1978,25564.669921875
12363,0,38,12,0,0,1,0,1978,22805.75
12364,0,26,14,0,0,1,0,1978,25564.669921875
12365,0,41,12,0,0,1,0,1978,25564.669921875
12366,0,33,11,0,0,1,1,1978,13507.900390625
12367,0,34,12,0,0,1,0,1978,25564.669921875
12368,0,30,12,0,0,1,0,1978,16322.9697265625
12369,0,38,12,0,0,1,0,1978,13051.2802734375
12370,0,29,12,0,0,1,0,1978,22358
12371,0,46,12,0,0,1,0,1978,25564.669921875
12372,0,21,15,0,0,0,0,1978,0
12373,0,25,12,0,0,0,0,1978,14993.009765625
12374,0,26,12,0,0,0,0,1978,1925.47802734375
12375,0,47,12,0,0,1,0,1978,0
12376,0,31,9,0,0,1,1,1978,5257.7509765625
12377,0,29,12,0,0,0,0,1978,0
12378,0,49,13,0,0,1,0,1978,21107.849609375
12379,0,37,8,0,0,1,1,1978,6253.73876953125
12380,0,48,12,0,0,1,0,1978,13633.509765625
12381,0,48,14,0,0,1,0,1978,0
12382,0,25,12,0,0,1,0,1978,7981.201171875
12383,0,20,12,0,0,0,0,1978,252.691192626953
12384,0,46,11,0,0,1,1,1978,21517.1796875
12385,0,39,12,0,0,1,0,1978,19151.33984375
12386,0,23,16,0,0,1,0,1978,0
12387,0,24,12,0,0,1,0,1978,25564.669921875
12388,0,33,11,0,0,1,1,1978,0
12389,0,50,12,0,0,1,0,1978,18597.189453125
12390,0,31,16,0,0,0,0,1978,19454.26953125
12391,0,17,11,0,0,0,1,1978,4551.39794921875
12392,0,16,10,0,0,0,1,1978,709.308776855469
12393,0,44,17,0,0,1,0,1978,25564.669921875
12394,0,35,14,0,0,1,0,1978,25564.669921875
12395,0,42,16,0,0,1,0,1978,25564.669921875
12396,0,24,10,1,0,1,1,1978,8196.94921875
12397,0,26,16,0,0,1,0,1978,25564.669921875
12398,0,43,12,0,0,0,0,1978,19423.240234375
12399,0,41,12,0,0,1,0,1978,25564.669921875
12400,0,54,16,0,0,1,0,1978,4.43317985534668
12401,0,51,10,0,0,1,1,1978,19792.669921875
12402,0,44,12,0,0,1,0,1978,25564.669921875
12403,0,19,12,0,0,0,0,1978,9888.9462890625
12404,0,29,16,0,0,0,0,1978,22720.05078125
12405,0,27,12,0,0,1,0,1978,2148.61401367188
12406,0,49,12,0,0,0,0,1978,22657.98046875
12407,0,55,8,0,0,1,1,1978,25564.669921875
12408,0,43,11,0,0,1,1,1978,22669.80078125
12409,0,18,9,0,0,0,1,1978,10264.2900390625
12410,0,32,16,0,0,1,0,1978,25564.669921875
12411,0,24,12,0,0,0,0,1978,25564.669921875
12412,0,45,12,0,0,1,0,1978,25564.669921875
12413,0,17,10,0,0,0,1,1978,4863.1982421875
12414,0,40,12,0,0,1,0,1978,25564.669921875
12415,0,27,12,0,0,1,0,1978,24678.029296875
12416,0,28,18,0,0,1,0,1978,25564.669921875
12417,0,33,18,0,0,1,0,1978,25564.669921875
12418,0,28,12,0,0,1,0,1978,24344.0703125
12419,0,31,16,0,1,1,0,1978,0
12420,0,43,14,0,0,1,0,1978,0
12421,0,54,8,0,0,1,1,1978,25564.669921875
12422,0,21,13,0,0,0,0,1978,5529.65283203125
12423,0,31,11,0,0,1,1,1978,17624.83984375
12424,0,37,11,0,0,1,1,1978,25564.669921875
12425,0,39,12,0,0,1,0,1978,25564.669921875
12426,0,50,8,0,0,1,1,1978,25564.669921875
12427,0,18,10,0,0,0,1,1978,0
12428,0,47,8,0,0,1,1,1978,19237.0390625
12429,0,19,12,0,0,0,0,1978,5375.96923828125
12430,0,16,8,0,0,0,1,1978,527.548400878906
12431,0,50,16,0,0,1,0,1978,25564.669921875
12432,0,25,12,0,0,0,0,1978,10666.23046875
12433,0,37,9,0,0,1,1,1978,25564.669921875
12434,0,21,12,0,0,0,0,1978,5882.8291015625
12435,0,52,10,0,0,1,1,1978,25564.669921875
12436,0,29,16,0,0,1,0,1978,21729.970703125
12437,0,50,13,1,0,0,0,1978,2500.31298828125
12438,0,35,13,0,0,1,0,1978,25564.669921875
12439,0,30,18,0,0,1,0,1978,25564.669921875
12440,0,21,16,0,0,1,0,1978,19284.330078125
12441,0,53,8,0,0,1,1,1978,23121.990234375
12442,0,17,9,0,0,1,1,1978,855.603698730469
12443,0,32,12,0,0,1,0,1978,23869.720703125
12444,0,36,18,0,0,1,0,1978,25564.669921875
12445,0,39,18,0,0,1,0,1978,25564.669921875
12446,0,22,12,0,0,1,0,1978,25564.669921875
12447,0,33,11,0,0,1,1,1978,17620.41015625
12448,0,44,10,0,0,1,1,1978,12675.9404296875
12449,0,34,12,0,1,1,0,1978,25564.669921875
12450,0,55,10,0,0,1,1,1978,10719.4296875
12451,0,39,16,0,0,1,0,1978,24565.73046875
12452,0,54,12,0,0,1,0,1978,25564.669921875
12453,0,24,16,0,0,0,0,1978,0
12454,0,22,16,0,0,1,0,1978,0
12455,0,46,12,0,0,1,0,1978,0
12456,0,26,13,0,0,1,0,1978,25564.669921875
12457,0,21,13,0,0,0,0,1978,21895.470703125
12458,0,43,16,0,0,1,0,1978,22108.26953125
12459,0,37,18,0,0,1,0,1978,25564.669921875
12460,0,51,8,0,0,1,1,1978,23136.759765625
12461,0,46,10,0,0,1,1,1978,25564.669921875
12462,0,47,11,0,0,1,1,1978,25564.669921875
12463,0,25,12,1,0,1,0,1978,0
12464,0,31,11,1,0,1,1,1978,0
12465,0,33,12,1,0,1,0,1978,25564.669921875
12466,0,54,7,0,0,1,1,1978,25564.669921875
12467,0,16,9,0,0,0,1,1978,5678.90283203125
12468,0,40,13,0,0,1,0,1978,0
12469,0,44,12,0,0,1,0,1978,25564.669921875
12470,0,22,15,0,0,1,0,1978,0
12471,0,53,12,1,0,0,0,1978,0
12472,0,19,12,1,0,0,0,1978,1535.35803222656
12473,0,30,6,0,1,1,1,1978,25564.669921875
12474,0,31,16,0,0,0,0,1978,25564.669921875
12475,0,36,13,0,0,0,0,1978,0
12476,0,26,14,0,0,0,0,1978,0
12477,0,25,16,0,0,1,0,1978,10867.2001953125
12478,0,38,14,0,0,1,0,1978,14469.900390625
12479,0,53,16,1,0,1,0,1978,2782.55908203125
12480,0,21,12,1,0,0,0,1978,22065.41015625
12481,0,52,11,0,0,1,1,1978,1615.15502929688
12482,0,39,8,0,0,1,1,1978,25564.669921875
12483,0,48,8,0,0,0,1,1978,19510.419921875
12484,0,49,9,0,0,1,1,1978,15383.1298828125
12485,0,39,12,0,0,0,0,1978,7820.12890625
12486,0,53,8,0,0,1,1,1978,25564.669921875
12487,0,28,16,0,0,0,0,1978,24904.130859375
12488,0,23,16,0,0,1,0,1978,8281.1796875
12489,0,31,12,0,0,1,0,1978,0
12490,0,55,9,0,1,1,1,1978,3016.0400390625
12491,0,18,12,0,0,0,0,1978,0
12492,0,30,12,1,0,1,0,1978,17061.830078125
12493,0,47,8,1,0,1,1,1978,21834.890625
12494,0,24,12,1,0,0,0,1978,9543.158203125
12495,0,55,10,0,1,1,1,1978,22795.41015625
12496,0,25,9,0,0,1,1,1978,25564.669921875
12497,0,32,9,0,0,1,1,1978,25564.669921875
12498,0,32,12,0,0,0,0,1978,6818.22998046875
12499,0,24,12,0,0,1,0,1978,0
12500,0,23,16,0,0,1,0,1978,0
12501,0,24,12,0,0,1,0,1978,25564.669921875
12502,0,22,14,0,0,1,0,1978,20315.779296875
12503,0,24,13,0,0,1,0,1978,24701.6796875
12504,0,29,14,0,0,1,0,1978,25564.669921875
12505,0,28,16,0,0,1,0,1978,25564.669921875
12506,0,48,12,0,0,1,0,1978,5665.60400390625
12507,0,47,14,0,0,0,0,1978,25564.669921875
12508,0,20,12,0,0,0,0,1978,0
12509,0,38,12,1,0,1,0,1978,25564.669921875
12510,0,53,3,1,0,1,1,1978,25048.939453125
12511,0,33,7,1,0,1,1,1978,17120.939453125
12512,0,38,11,1,0,1,1,1978,21193.55078125
12513,0,54,12,0,0,1,0,1978,25564.669921875
12514,0,25,14,0,0,1,0,1978,25564.669921875
12515,0,21,13,0,0,1,0,1978,24954.369140625
12516,0,36,12,0,0,1,0,1978,25564.669921875
12517,0,29,14,0,0,1,0,1978,25564.669921875
12518,0,31,12,0,0,1,0,1978,25564.669921875
12519,0,38,9,0,0,1,1,1978,25564.669921875
12520,0,44,16,0,0,1,0,1978,25564.669921875
12521,0,36,14,0,0,1,0,1978,25564.669921875
12522,0,26,12,0,0,1,0,1978,0
12523,0,52,3,0,0,1,1,1978,25564.669921875
12524,0,43,12,0,0,1,0,1978,25564.669921875
12525,0,25,13,0,0,1,0,1978,25564.669921875
12526,0,29,12,0,0,0,0,1978,25564.669921875
12527,0,22,14,0,0,1,0,1978,25564.669921875
12528,0,28,12,0,0,1,0,1978,25564.669921875
12529,0,41,12,0,0,1,0,1978,21302.91015625
12530,0,20,12,0,0,0,0,1978,11687.33984375
12531,0,20,12,0,0,0,0,1978,12463.150390625
12532,0,16,9,1,0,0,1,1978,1937.30004882812
12533,0,55,12,0,0,1,0,1978,25564.669921875
12534,0,22,12,0,0,1,0,1978,16528.369140625
12535,0,28,12,0,0,1,0,1978,15199.900390625
12536,0,55,6,0,0,1,1,1978,0
12537,0,31,12,0,0,1,0,1978,14461.0302734375
12538,0,24,14,0,0,0,0,1978,23897.7890625
12539,0,18,12,0,0,0,0,1978,12157.259765625
12540,0,17,10,0,0,0,1,1978,5628.6611328125
12541,0,16,9,0,0,0,1,1978,4218.9091796875
12542,0,51,4,0,0,1,1,1978,25564.669921875
12543,0,21,12,0,0,1,0,1978,16695.349609375
12544,0,44,12,0,0,1,0,1978,25564.669921875
12545,0,19,12,0,0,0,0,1978,2107.23803710938
12546,0,18,11,0,0,0,1,1978,25564.669921875
12547,0,54,15,0,0,1,0,1978,22446.669921875
12548,0,33,12,0,0,1,0,1978,2936.24291992188
12549,0,22,11,0,0,1,1,1978,20246.330078125
12550,0,44,12,0,0,1,0,1978,25564.669921875
12551,0,44,7,0,0,1,1,1978,25564.669921875
12552,0,19,12,0,0,0,0,1978,23179.619140625
12553,0,41,12,0,0,1,0,1978,25564.669921875
12554,0,21,12,0,0,0,0,1978,13602.4697265625
12555,0,24,12,0,0,1,0,1978,25564.669921875
12556,0,46,16,0,0,1,0,1978,25564.669921875
12557,0,30,12,0,0,1,0,1978,25564.669921875
12558,0,31,12,1,0,1,0,1978,15196.9404296875
12559,0,45,14,0,0,1,0,1978,25564.669921875
12560,0,46,12,0,0,1,0,1978,25007.5703125
12561,0,18,12,0,1,0,0,1978,0
12562,0,32,12,0,0,1,0,1978,25564.669921875
12563,0,40,8,0,0,1,1,1978,20321.69921875
12564,0,27,16,0,0,1,0,1978,25564.669921875
12565,0,45,16,0,0,1,0,1978,21378.26953125
12566,0,43,12,0,0,0,0,1978,2825.4130859375
12567,0,48,14,0,0,1,0,1978,25564.669921875
12568,0,27,16,0,0,1,0,1978,25564.669921875
12569,0,43,12,0,0,1,0,1978,20029.109375
12570,0,20,12,0,0,0,0,1978,22533.849609375
12571,0,30,18,0,0,1,0,1978,25564.669921875
12572,0,24,16,0,0,1,0,1978,20524.140625
12573,0,50,12,0,0,1,0,1978,17193.349609375
12574,0,52,12,0,0,1,0,1978,25564.669921875
12575,0,28,16,0,0,1,0,1978,25564.669921875
12576,0,51,12,0,0,1,0,1978,25564.669921875
12577,0,26,17,0,0,1,0,1978,25564.669921875
12578,0,27,12,0,0,1,0,1978,18526.259765625
12579,0,27,16,0,0,0,0,1978,0
12580,0,44,12,0,0,0,0,1978,23854.939453125
12581,0,48,12,0,0,1,0,1978,0
12582,0,19,12,0,0,0,0,1978,3284.98608398438
12583,0,31,12,0,0,0,0,1978,0
12584,0,44,10,0,0,1,1,1978,4241.0751953125
12585,0,33,12,0,0,1,0,1978,0
12586,0,25,12,0,0,1,0,1978,25564.669921875
12587,0,25,14,0,0,1,0,1978,25564.669921875
12588,0,53,6,0,0,1,1,1978,18162.740234375
12589,0,55,9,0,0,0,1,1978,8298.912109375
12590,0,26,12,0,0,1,0,1978,19405.509765625
12591,0,29,12,0,0,1,0,1978,0
12592,0,18,8,0,0,1,1,1978,9943.6220703125
12593,0,20,12,0,0,0,0,1978,13289.2001953125
12594,0,23,12,0,0,1,0,1978,18561.720703125
12595,0,22,15,0,0,1,0,1978,19528.16015625
12596,0,20,12,0,0,0,0,1978,24884.919921875
12597,0,47,9,0,0,1,1,1978,25564.669921875
12598,0,34,12,0,0,1,0,1978,25564.669921875
12599,0,37,12,0,0,1,0,1978,25564.669921875
12600,0,16,10,0,0,0,1,1978,91.6190490722656
12601,0,35,12,0,0,1,0,1978,25564.669921875
12602,0,27,13,0,0,1,0,1978,25564.669921875
12603,0,50,8,0,0,1,1,1978,0
12604,0,16,10,0,0,0,1,1978,6778.33203125
12605,0,45,12,0,0,1,0,1978,25564.669921875
12606,0,18,12,0,0,0,0,1978,13701.48046875
12607,0,17,10,0,0,0,1,1978,6776.85400390625
12608,0,19,12,0,0,0,0,1978,18866.140625
12609,0,44,12,0,0,1,0,1978,0
12610,0,18,10,0,0,0,1,1978,8149.662109375
12611,0,16,9,0,0,0,1,1978,4473.078125
12612,0,50,12,0,0,1,0,1978,25437.58984375
12613,0,35,18,0,0,1,0,1978,0
12614,0,25,12,0,0,1,0,1978,0
12615,0,25,12,0,0,1,0,1978,0
12616,0,34,12,0,0,1,0,1978,7122.64208984375
12617,0,31,12,0,0,1,0,1978,25227.75
12618,0,44,9,0,0,1,1,1978,25564.669921875
12619,0,19,12,0,0,0,0,1978,17449
12620,0,44,14,0,0,1,0,1978,25564.669921875
12621,0,18,12,0,0,0,0,1978,7766.93115234375
12622,0,22,12,0,0,0,0,1978,25564.669921875
12623,0,23,13,0,0,0,0,1978,25564.669921875
12624,0,26,12,0,1,1,0,1978,23683.51953125
12625,0,21,12,0,0,1,0,1978,25564.669921875
12626,0,24,14,0,0,1,0,1978,20227.119140625
12627,0,37,12,0,0,1,0,1978,10267.240234375
12628,0,25,16,1,0,0,0,1978,22276.73046875
12629,0,23,15,1,0,0,0,1978,21326.55078125
12630,0,28,16,0,0,1,0,1978,21942.759765625
12631,0,33,12,1,0,1,0,1978,14251.2001953125
12632,0,31,17,0,0,1,0,1978,0
12633,0,29,16,0,0,1,0,1978,25564.669921875
12634,0,35,12,0,0,1,0,1978,25564.669921875
12635,0,41,12,0,0,1,0,1978,25564.669921875
12636,0,27,12,0,0,1,0,1978,25564.669921875
12637,0,23,10,0,0,0,1,1978,25564.669921875
12638,0,40,12,0,0,1,0,1978,25564.669921875
12639,0,16,9,0,0,0,1,1978,8751.0966796875
12640,0,52,8,0,0,1,1,1978,21923.55078125
12641,0,34,18,0,0,1,0,1978,25564.669921875
12642,0,34,16,0,0,1,0,1978,1046.22998046875
12643,0,21,9,0,0,0,1,1978,842.304077148438
12644,0,30,13,0,0,1,0,1978,25564.669921875
12645,0,22,11,0,0,1,1,1978,19430.630859375
12646,0,49,8,0,0,0,1,1978,17482.98046875
12647,0,51,8,0,0,0,1,1978,0
12648,0,31,16,0,0,1,0,1978,4811.47802734375
12649,0,26,14,0,0,1,0,1978,0
12650,0,25,15,0,0,1,0,1978,12705.490234375
12651,0,55,9,0,0,1,1,1978,15656.509765625
12652,0,48,11,0,0,1,1,1978,25564.669921875
12653,0,20,12,0,0,1,0,1978,20686.689453125
12654,0,25,12,0,0,1,0,1978,23552.009765625
12655,0,33,8,0,0,0,1,1978,0
12656,0,53,11,0,0,1,1,1978,25246.9609375
12657,0,23,12,0,0,0,0,1978,0
12658,0,34,12,0,0,1,0,1978,17466.73046875
12659,0,42,18,0,0,1,0,1978,1720.07397460938
12660,0,26,11,0,0,1,1,1978,8649.1337890625
12661,0,24,8,0,0,1,1,1978,2340.71899414062
12662,0,29,11,0,0,1,1,1978,9785.5048828125
12663,0,17,11,0,0,0,1,1978,8864.8818359375
12664,0,36,12,0,0,1,0,1978,25564.669921875
12665,0,29,17,0,0,1,0,1978,2918.51000976562
12666,0,28,9,0,0,1,1,1978,25564.669921875
12667,0,53,12,0,0,1,0,1978,16150.0703125
12668,0,21,13,0,0,0,0,1978,2985.00805664062
12669,0,20,12,0,0,0,0,1978,25564.669921875
12670,0,51,8,0,0,1,1,1978,23742.630859375
12671,0,43,16,0,0,1,0,1978,25564.669921875
12672,0,41,10,0,0,1,1,1978,8174.783203125
12673,0,30,12,0,0,1,0,1978,0
12674,0,45,13,0,0,1,0,1978,19155.76953125
12675,0,27,14,0,0,1,0,1978,7647.23486328125
12676,0,32,12,0,0,1,0,1978,16099.830078125
12677,0,55,13,0,0,1,0,1978,25564.669921875
12678,0,30,12,0,0,1,0,1978,0
12679,0,29,12,0,0,1,0,1978,17778.529296875
12680,0,43,9,0,0,1,1,1978,15254.5703125
12681,0,22,12,0,0,1,0,1978,771.373291015625
12682,0,50,9,0,0,1,1,1978,7007.37890625
12683,0,47,14,0,0,0,0,1978,15715.6201171875
12684,0,45,14,0,0,1,0,1978,0
12685,0,35,12,0,0,1,0,1978,21701.890625
12686,0,42,12,0,0,1,0,1978,25564.669921875
12687,0,17,11,0,0,0,1,1978,17482.98046875
12688,0,51,8,0,0,1,1,1978,25564.669921875
12689,0,36,12,0,0,1,0,1978,16420.5
12690,0,33,12,0,0,1,0,1978,25564.669921875
12691,0,47,12,0,0,1,0,1978,19395.16015625
12692,0,22,8,0,0,1,1,1978,0
12693,0,18,12,0,0,0,0,1978,7709.2998046875
12694,0,29,12,0,0,0,0,1978,15810.2001953125
12695,0,16,10,0,0,0,1,1978,0
12696,0,20,12,0,0,0,0,1978,13142.900390625
12697,0,17,10,0,0,1,1,1978,3859.82202148438
12698,0,49,12,0,0,1,0,1978,24794.76953125
12699,0,21,12,0,0,0,0,1978,22281.16015625
12700,0,32,12,0,0,1,0,1978,0
12701,0,27,12,0,0,1,0,1978,9822.44921875
12702,0,21,15,0,0,0,0,1978,18699.150390625
12703,0,32,7,0,0,1,1,1978,16119.0400390625
12704,0,26,18,0,0,1,0,1978,6320.23681640625
12705,0,24,12,0,0,1,0,1978,0
12706,0,24,12,0,0,1,0,1978,25564.669921875
12707,0,21,13,0,0,0,0,1978,7181.7509765625
12708,0,24,16,0,0,0,0,1978,0
12709,0,50,8,0,0,1,1,1978,25564.669921875
12710,0,31,16,0,0,1,0,1978,25564.669921875
12711,0,46,12,0,0,1,0,1978,25372.5703125
12712,0,40,13,0,0,1,0,1978,25564.669921875
12713,0,27,16,0,0,1,0,1978,16315.580078125
12714,0,19,12,0,0,1,0,1978,25009.0390625
12715,0,36,12,0,0,1,0,1978,25564.669921875
12716,0,33,16,0,0,1,0,1978,25564.669921875
12717,0,39,14,0,0,1,0,1978,0
12718,0,36,16,0,0,1,0,1978,25564.669921875
12719,0,52,12,0,0,1,0,1978,16045.16015625
12720,0,46,16,0,0,1,0,1978,25564.669921875
12721,0,38,14,0,0,1,0,1978,25564.669921875
12722,0,29,18,0,0,1,0,1978,25564.669921875
12723,0,48,12,0,0,1,0,1978,14039.8798828125
12724,0,21,14,0,0,0,0,1978,14783.1796875
12725,0,48,12,0,0,1,0,1978,24805.119140625
12726,0,45,12,0,0,1,0,1978,25564.669921875
12727,0,43,12,0,0,1,0,1978,23320
12728,0,31,13,0,0,1,0,1978,25564.669921875
12729,0,18,11,0,0,0,1,1978,17088.4296875
12730,0,16,9,0,0,0,1,1978,3670.67309570312
12731,0,39,12,0,0,1,0,1978,25564.669921875
12732,0,18,12,0,0,0,0,1978,25564.669921875
12733,0,54,14,0,0,1,0,1978,15925.4599609375
12734,0,19,11,0,0,0,1,1978,11996.1796875
12735,0,42,12,0,0,1,0,1978,2255.01098632812
12736,0,18,11,0,0,0,1,1978,10208.1396484375
12737,0,29,14,0,0,0,0,1978,20299.529296875
12738,0,37,16,0,0,1,0,1978,22856
12739,0,32,12,0,0,1,0,1978,21561.509765625
12740,0,27,16,0,0,0,0,1978,25564.669921875
12741,0,41,12,0,0,0,0,1978,6482.7861328125
12742,0,45,12,0,0,1,0,1978,25564.669921875
12743,0,18,11,0,0,0,1,1978,1751.10595703125
12744,0,32,13,0,0,1,0,1978,0
12745,0,31,12,0,0,1,0,1978,3864.2548828125
12746,0,49,8,0,0,1,1,1978,384.208892822266
12747,0,37,12,0,0,1,0,1978,14450.6904296875
12748,0,47,12,0,0,1,0,1978,25564.669921875
12749,0,20,12,0,0,0,0,1978,11821.8095703125
12750,0,54,14,0,0,1,0,1978,13363.080078125
12751,0,30,11,0,0,1,1,1978,15087.58984375
12752,0,33,12,0,0,1,0,1978,25564.669921875
12753,0,31,17,0,0,1,0,1978,25564.669921875
12754,0,52,13,0,0,1,0,1978,20221.2109375
12755,0,29,12,0,0,1,0,1978,25564.669921875
12756,0,48,6,0,0,1,1,1978,23055.490234375
12757,0,51,4,0,0,1,1,1978,22962.390625
12758,0,22,12,0,0,0,0,1978,18991.740234375
12759,0,16,10,0,1,0,1,1978,8792.47265625
12760,0,36,16,0,0,1,0,1978,25564.669921875
12761,0,47,9,0,0,1,1,1978,24929.25
12762,0,23,16,0,0,1,0,1978,21743.26953125
12763,0,41,12,0,0,1,0,1978,8647.65625
12764,0,29,15,0,0,1,0,1978,25564.669921875
12765,0,24,12,0,0,0,0,1978,15196.9404296875
12766,0,22,12,1,0,1,0,1978,15462.9296875
12767,0,25,12,0,0,0,0,1978,22910.669921875
12768,0,29,16,0,0,0,0,1978,25564.669921875
12769,0,19,11,0,1,0,1,1978,14415.2197265625
12770,0,19,12,0,0,0,0,1978,25564.669921875
12771,0,18,10,0,0,0,1,1978,15928.41015625
12772,0,46,12,0,1,1,0,1978,25564.669921875
12773,0,28,11,0,1,1,1,1978,25564.669921875
12774,0,38,12,0,0,0,0,1978,0
12775,0,27,12,0,0,1,0,1978,25564.669921875
12776,0,22,12,0,0,0,0,1978,0
12777,0,24,16,0,0,1,0,1978,25564.669921875
12778,0,41,12,0,0,1,0,1978,25564.669921875
12779,0,24,12,0,0,0,0,1978,13400.01953125
12780,0,46,12,0,0,1,0,1978,10431.26953125
12781,0,42,8,1,0,1,1,1978,23484.029296875
12782,0,17,9,1,0,0,1,1978,325.099792480469
12783,0,46,6,0,0,1,1,1978,25564.669921875
12784,0,44,12,0,0,1,0,1978,21966.41015625
12785,0,27,12,0,0,1,0,1978,1584.123046875
12786,0,39,12,0,0,1,0,1978,15025.51953125
12787,0,29,14,0,0,1,0,1978,5780.8662109375
12788,0,53,12,0,0,1,0,1978,25564.669921875
12789,0,26,12,0,0,1,0,1978,0
12790,0,46,12,0,0,1,0,1978,0
12791,0,55,10,0,0,1,1,1978,17141.630859375
12792,0,29,8,0,0,1,1,1978,24292.349609375
12793,0,44,12,0,0,0,0,1978,11505.580078125
12794,0,19,11,0,0,1,1,1978,18143.529296875
12795,0,50,10,0,0,1,1,1978,21168.4296875
12796,0,34,12,0,0,1,0,1978,25379.94921875
12797,0,39,12,0,0,1,0,1978,25564.669921875
12798,0,47,12,0,0,1,0,1978,4945.951171875
12799,0,24,12,0,0,1,0,1978,3262.82006835938
12800,0,27,12,0,0,0,0,1978,16686.490234375
12801,0,26,12,0,0,1,0,1978,19513.380859375
12802,0,29,12,0,0,1,0,1978,25564.669921875
12803,0,47,13,0,0,1,0,1978,25564.669921875
12804,0,22,15,0,0,0,0,1978,9854.958984375
12805,0,51,12,0,0,1,0,1978,25564.669921875
12806,0,50,7,0,0,1,1,1978,2822.4580078125
12807,0,46,12,0,0,1,0,1978,0
12808,0,19,13,0,0,0,0,1978,3313.06298828125
12809,0,37,12,0,0,1,0,1978,25128.740234375
12810,0,26,13,0,0,1,0,1978,25564.669921875
12811,0,22,13,0,0,1,0,1978,25136.130859375
12812,0,30,12,0,0,1,0,1978,25564.669921875
12813,0,34,12,0,0,1,0,1978,25564.669921875
12814,0,48,12,0,0,1,0,1978,25564.669921875
12815,0,17,11,0,0,0,1,1978,21388.609375
12816,0,49,12,0,0,1,0,1978,25564.669921875
12817,0,22,16,0,0,1,0,1978,21700.41015625
12818,0,22,12,0,0,0,0,1978,25564.669921875
12819,0,27,16,0,0,1,0,1978,25564.669921875
12820,0,27,16,0,0,1,0,1978,25564.669921875
12821,0,45,12,0,0,1,0,1978,12303.5498046875
12822,0,20,13,0,0,0,0,1978,14289.6201171875
12823,0,25,14,0,0,1,0,1978,25564.669921875
12824,0,25,12,0,0,1,0,1978,25564.669921875
12825,0,28,16,1,0,1,0,1978,25564.669921875
12826,0,27,11,1,0,1,1,1978,0
12827,0,36,9,1,0,1,1,1978,22071.3203125
12828,0,36,5,1,0,1,1,1978,25354.830078125
12829,0,32,11,1,0,1,1,1978,25564.669921875
12830,0,34,12,0,0,1,0,1978,25564.669921875
12831,0,39,9,0,0,1,1,1978,8470.3291015625
12832,0,44,12,0,0,1,0,1978,24599.7109375
12833,0,17,7,0,0,0,1,1978,4481.94482421875
12834,0,40,12,0,0,1,0,1978,25301.630859375
12835,0,31,18,0,0,1,0,1978,25564.669921875
12836,0,35,12,0,0,1,0,1978,25564.669921875
12837,0,42,14,0,0,1,0,1978,0
12838,0,17,11,0,0,0,1,1978,11966.6298828125
12839,0,28,15,0,0,1,0,1978,446.273406982422
12840,0,24,12,0,0,0,0,1978,2045.17395019531
12841,0,49,11,0,0,1,1,1978,18273.5703125
12842,0,27,12,0,0,0,0,1978,11356.330078125
12843,0,30,16,0,0,0,0,1978,0
12844,0,29,18,0,0,1,0,1978,24834.669921875
12845,0,33,12,0,0,1,0,1978,0
12846,0,43,12,0,0,1,0,1978,20298.05078125
12847,0,17,11,0,0,0,1,1978,13444.3603515625
12848,0,16,9,0,0,0,1,1978,2781.0810546875
12849,0,47,12,0,0,1,0,1978,25564.669921875
12850,0,52,14,0,0,1,0,1978,25564.669921875
12851,0,38,12,0,0,0,0,1978,23614.0703125
12852,0,25,13,0,0,1,0,1978,25564.669921875
12853,0,29,12,0,0,1,0,1978,22242.740234375
12854,0,19,12,0,0,1,0,1978,17657.349609375
12855,0,30,9,0,0,1,1,1978,25564.669921875
12856,0,38,12,0,0,1,0,1978,0
12857,0,18,10,0,0,0,1,1978,5794.166015625
12858,0,39,7,0,0,1,1,1978,25564.669921875
12859,0,54,12,0,0,1,0,1978,25564.669921875
12860,0,18,11,0,0,0,1,1978,3712.04907226562
12861,0,54,10,0,0,1,1,1978,25564.669921875
12862,0,34,12,0,0,1,0,1978,25564.669921875
12863,0,52,8,0,0,1,1,1978,25564.669921875
12864,0,51,12,0,0,1,0,1978,25320.83984375
12865,0,24,17,0,0,1,0,1978,7806.8291015625
12866,0,36,12,0,0,1,0,1978,25564.669921875
12867,0,28,16,0,0,1,0,1978,25564.669921875
12868,0,41,12,0,0,1,0,1978,25564.669921875
12869,0,44,16,0,0,1,0,1978,25564.669921875
12870,0,19,12,0,0,0,0,1978,15368.3603515625
12871,0,18,12,0,0,0,0,1978,11273.580078125
12872,0,17,10,0,0,0,1,1978,9365.8310546875
12873,0,41,7,0,0,1,1,1978,25564.669921875
12874,0,34,12,0,0,0,0,1978,0
12875,0,44,12,0,0,1,0,1978,23832.76953125
12876,0,33,11,0,0,1,1,1978,23153.01953125
12877,0,34,17,0,0,1,0,1978,25564.669921875
12878,0,34,18,0,0,1,0,1978,11082.9501953125
12879,0,27,9,0,0,1,1,1978,12152.8203125
12880,0,55,10,0,0,1,1,1978,24459.330078125
12881,0,27,12,0,0,1,0,1978,8080.208984375
12882,0,48,12,0,0,1,0,1978,0
12883,0,18,12,0,0,0,0,1978,0
12884,0,24,12,0,0,1,0,1978,25564.669921875
12885,0,45,12,0,0,1,0,1978,11363.7197265625
12886,0,17,10,0,0,0,1,1978,7966.423828125
